value,datetime
96.0,2022-05-31 09:35:30
97.0,2022-05-31 09:35:40
96.0,2022-05-31 09:35:50
95.0,2022-05-31 09:35:55
94.0,2022-05-31 09:36:00
92.0,2022-05-31 09:36:05
93.0,2022-05-31 09:36:10
92.0,2022-05-31 09:36:20
91.0,2022-05-31 09:36:25
89.0,2022-05-31 09:36:30
90.0,2022-05-31 09:36:40
98.0,2022-05-31 09:36:45
99.0,2022-05-31 09:36:50
107.0,2022-05-31 09:36:55
109.0,2022-05-31 09:37:00
106.0,2022-05-31 09:37:05
109.0,2022-05-31 09:37:10
112.0,2022-05-31 09:37:15
114.0,2022-05-31 09:37:20
115.0,2022-05-31 09:37:25
112.0,2022-05-31 09:37:30
110.0,2022-05-31 09:37:40
111.0,2022-05-31 09:37:45
112.0,2022-05-31 09:37:50
113.0,2022-05-31 09:37:55
113.0,2022-05-31 09:38:10
115.0,2022-05-31 09:38:15
110.0,2022-05-31 09:38:25
110.0,2022-05-31 09:38:30
111.0,2022-05-31 09:38:40
112.0,2022-05-31 09:38:45
112.0,2022-05-31 09:39:00
114.0,2022-05-31 09:39:10
115.0,2022-05-31 09:39:20
114.0,2022-05-31 09:39:25
117.0,2022-05-31 09:39:30
116.0,2022-05-31 09:39:35
118.0,2022-05-31 09:39:40
116.0,2022-05-31 09:39:50
117.0,2022-05-31 09:39:55
116.0,2022-05-31 09:40:00
115.0,2022-05-31 09:40:05
116.0,2022-05-31 09:40:10
117.0,2022-05-31 09:40:15
120.0,2022-05-31 09:40:20
116.0,2022-05-31 09:40:25
117.0,2022-05-31 09:40:30
118.0,2022-05-31 09:40:35
114.0,2022-05-31 09:40:45
112.0,2022-05-31 09:40:55
113.0,2022-05-31 09:41:00
114.0,2022-05-31 09:41:05
115.0,2022-05-31 09:41:10
114.0,2022-05-31 09:41:15
115.0,2022-05-31 09:41:20
115.0,2022-05-31 09:41:25
118.0,2022-05-31 09:41:35
122.0,2022-05-31 09:41:40
118.0,2022-05-31 09:41:45
119.0,2022-05-31 09:41:50
116.0,2022-05-31 09:41:55
117.0,2022-05-31 09:42:00
115.0,2022-05-31 09:42:05
116.0,2022-05-31 09:42:10
117.0,2022-05-31 09:42:25
115.0,2022-05-31 09:42:30
116.0,2022-05-31 09:42:35
119.0,2022-05-31 09:42:40
118.0,2022-05-31 09:42:45
121.0,2022-05-31 09:42:50
122.0,2022-05-31 09:42:55
121.0,2022-05-31 09:43:05
117.0,2022-05-31 09:43:15
115.0,2022-05-31 09:43:25
116.0,2022-05-31 09:43:30
115.0,2022-05-31 09:43:35
116.0,2022-05-31 09:43:40
117.0,2022-05-31 09:43:45
115.0,2022-05-31 09:43:55
116.0,2022-05-31 09:44:00
115.0,2022-05-31 09:44:05
116.0,2022-05-31 09:44:15
116.0,2022-05-31 09:44:20
117.0,2022-05-31 09:44:25
115.0,2022-05-31 09:44:30
117.0,2022-05-31 09:44:40
116.0,2022-05-31 09:44:45
117.0,2022-05-31 09:44:50
116.0,2022-05-31 09:44:55
117.0,2022-05-31 09:45:00
117.0,2022-05-31 09:45:15
118.0,2022-05-31 09:45:20
117.0,2022-05-31 09:45:25
119.0,2022-05-31 09:45:35
118.0,2022-05-31 09:45:50
119.0,2022-05-31 09:45:55
120.0,2022-05-31 09:46:05
119.0,2022-05-31 09:46:10
118.0,2022-05-31 09:46:15
116.0,2022-05-31 09:46:20
115.0,2022-05-31 09:46:25
116.0,2022-05-31 09:46:30
115.0,2022-05-31 09:46:40
113.0,2022-05-31 09:46:55
115.0,2022-05-31 09:47:00
116.0,2022-05-31 09:47:05
120.0,2022-05-31 09:47:10
119.0,2022-05-31 09:47:15
118.0,2022-05-31 09:47:20
115.0,2022-05-31 09:47:25
111.0,2022-05-31 09:47:30
109.0,2022-05-31 09:47:35
104.0,2022-05-31 09:47:40
101.0,2022-05-31 09:47:45
92.0,2022-05-31 09:47:50
83.0,2022-05-31 09:47:55
77.0,2022-05-31 09:48:00
74.0,2022-05-31 09:48:05
72.0,2022-05-31 09:48:10
75.0,2022-05-31 09:48:25
74.0,2022-05-31 09:48:35
73.0,2022-05-31 09:48:45
72.0,2022-05-31 09:48:50
73.0,2022-05-31 09:48:55
75.0,2022-05-31 09:49:00
74.0,2022-05-31 09:49:05
74.0,2022-05-31 09:49:10
72.0,2022-05-31 09:49:20
64.0,2022-05-31 09:49:25
61.0,2022-05-31 09:49:30
64.0,2022-05-31 09:49:35
68.0,2022-05-31 09:49:40
72.0,2022-05-31 09:49:45
76.0,2022-05-31 09:49:50
75.0,2022-05-31 09:49:55
77.0,2022-05-31 09:50:05
78.0,2022-05-31 09:50:10
79.0,2022-05-31 09:50:15
78.0,2022-05-31 09:50:20
80.0,2022-05-31 09:50:30
79.0,2022-05-31 09:50:35
80.0,2022-05-31 09:50:40
81.0,2022-05-31 09:50:45
82.0,2022-05-31 09:50:50
86.0,2022-05-31 09:50:55
85.0,2022-05-31 09:51:00
84.0,2022-05-31 09:51:10
86.0,2022-05-31 09:51:15
83.0,2022-05-31 09:51:20
85.0,2022-05-31 09:51:25
83.0,2022-05-31 09:51:30
82.0,2022-05-31 09:51:35
79.0,2022-05-31 09:51:40
75.0,2022-05-31 09:51:45
74.0,2022-05-31 09:51:50
73.0,2022-05-31 09:51:55
71.0,2022-05-31 09:52:00
72.0,2022-05-31 09:52:05
72.0,2022-05-31 09:52:10
71.0,2022-05-31 09:52:15
73.0,2022-05-31 09:52:25
75.0,2022-05-31 09:52:30
76.0,2022-05-31 09:52:40
78.0,2022-05-31 09:52:45
75.0,2022-05-31 09:52:50
76.0,2022-05-31 09:52:55
73.0,2022-05-31 09:53:00
76.0,2022-05-31 09:53:05
74.0,2022-05-31 09:53:10
76.0,2022-05-31 09:53:15
78.0,2022-05-31 09:53:20
77.0,2022-05-31 09:53:24
77.0,2022-05-31 09:53:30
76.0,2022-05-31 09:53:35
75.0,2022-05-31 09:53:45
70.0,2022-05-31 09:53:50
72.0,2022-05-31 09:53:55
73.0,2022-05-31 09:54:05
72.0,2022-05-31 09:54:15
74.0,2022-05-31 09:54:20
73.0,2022-05-31 09:54:30
72.0,2022-05-31 09:54:40
74.0,2022-05-31 09:54:45
72.0,2022-05-31 09:54:50
71.0,2022-05-31 09:54:56
72.0,2022-05-31 09:55:01
73.0,2022-05-31 09:55:06
72.0,2022-05-31 09:55:16
71.0,2022-05-31 09:55:31
70.0,2022-05-31 09:55:36
70.0,2022-05-31 09:55:41
73.0,2022-05-31 09:55:46
71.0,2022-05-31 09:55:56
69.0,2022-05-31 09:56:01
68.0,2022-05-31 09:56:11
71.0,2022-05-31 09:56:21
70.0,2022-05-31 09:56:26
69.0,2022-05-31 09:56:31
70.0,2022-05-31 09:56:36
72.0,2022-05-31 09:56:41
75.0,2022-05-31 09:56:46
76.0,2022-05-31 09:56:51
75.0,2022-05-31 09:56:56
80.0,2022-05-31 09:57:01
81.0,2022-05-31 09:57:06
84.0,2022-05-31 09:57:11
83.0,2022-05-31 09:57:16
82.0,2022-05-31 09:57:21
83.0,2022-05-31 09:57:26
81.0,2022-05-31 09:57:31
83.0,2022-05-31 09:57:36
82.0,2022-05-31 09:57:41
81.0,2022-05-31 09:57:51
79.0,2022-05-31 09:57:56
76.0,2022-05-31 09:58:01
75.0,2022-05-31 09:58:06
73.0,2022-05-31 09:58:11
69.0,2022-05-31 09:58:16
66.0,2022-05-31 09:58:21
67.0,2022-05-31 09:58:36
71.0,2022-05-31 09:58:41
73.0,2022-05-31 09:58:46
72.0,2022-05-31 09:58:51
72.0,2022-05-31 09:59:01
71.0,2022-05-31 09:59:06
70.0,2022-05-31 09:59:11
68.0,2022-05-31 09:59:21
66.0,2022-05-31 09:59:26
62.0,2022-05-31 09:59:31
61.0,2022-05-31 09:59:36
64.0,2022-05-31 09:59:46
69.0,2022-05-31 09:59:51
73.0,2022-05-31 09:59:56
71.0,2022-05-31 10:00:01
72.0,2022-05-31 10:00:06
70.0,2022-05-31 10:00:11
67.0,2022-05-31 10:00:16
66.0,2022-05-31 10:00:21
64.0,2022-05-31 10:00:26
63.0,2022-05-31 10:00:31
66.0,2022-05-31 10:00:36
69.0,2022-05-31 10:00:41
71.0,2022-05-31 10:00:46
66.0,2022-05-31 10:00:51
67.0,2022-05-31 10:00:56
64.0,2022-05-31 10:01:01
65.0,2022-05-31 10:01:16
67.0,2022-05-31 10:01:26
68.0,2022-05-31 10:01:31
66.0,2022-05-31 10:01:41
68.0,2022-05-31 10:01:46
67.0,2022-05-31 10:01:51
65.0,2022-05-31 10:01:56
66.0,2022-05-31 10:02:01
65.0,2022-05-31 10:02:16
66.0,2022-05-31 10:02:26
82.0,2022-05-31 11:18:02
80.0,2022-05-31 11:18:12
82.0,2022-05-31 11:18:17
85.0,2022-05-31 11:18:22
82.0,2022-05-31 11:18:27
78.0,2022-05-31 11:18:32
77.0,2022-05-31 11:18:37
78.0,2022-05-31 11:18:42
76.0,2022-05-31 11:18:47
80.0,2022-05-31 11:18:52
79.0,2022-05-31 11:18:57
81.0,2022-05-31 11:19:02
78.0,2022-05-31 11:19:12
78.0,2022-05-31 11:19:27
80.0,2022-05-31 11:19:37
79.0,2022-05-31 11:19:42
81.0,2022-05-31 11:19:47
80.0,2022-05-31 11:19:57
81.0,2022-05-31 11:20:02
80.0,2022-05-31 11:20:12
79.0,2022-05-31 11:20:17
80.0,2022-05-31 11:20:22
82.0,2022-05-31 11:20:32
81.0,2022-05-31 11:20:37
84.0,2022-05-31 11:20:42
86.0,2022-05-31 11:20:52
87.0,2022-05-31 11:20:57
86.0,2022-05-31 11:21:02
87.0,2022-05-31 11:21:17
86.0,2022-05-31 11:21:27
83.0,2022-05-31 11:21:32
84.0,2022-05-31 11:21:37
86.0,2022-05-31 11:21:42
83.0,2022-05-31 11:21:47
88.0,2022-05-31 11:21:52
83.0,2022-05-31 11:21:57
85.0,2022-05-31 11:22:02
83.0,2022-05-31 11:22:07
86.0,2022-05-31 11:22:12
88.0,2022-05-31 11:22:17
89.0,2022-05-31 11:22:22
90.0,2022-05-31 11:22:27
93.0,2022-05-31 11:22:32
94.0,2022-05-31 11:22:37
93.0,2022-05-31 11:22:42
94.0,2022-05-31 11:22:47
95.0,2022-05-31 11:22:52
96.0,2022-05-31 11:23:07
95.0,2022-05-31 11:23:12
94.0,2022-05-31 11:23:17
93.0,2022-05-31 11:23:22
94.0,2022-05-31 11:23:27
99.0,2022-05-31 11:23:33
101.0,2022-05-31 11:23:38
101.0,2022-05-31 11:23:53
101.0,2022-05-31 11:24:08
101.0,2022-05-31 11:24:13
100.0,2022-05-31 11:24:18
96.0,2022-05-31 11:24:23
94.0,2022-05-31 11:24:33
97.0,2022-05-31 11:24:43
99.0,2022-05-31 11:24:48
98.0,2022-05-31 11:24:55
97.0,2022-05-31 11:25:05
96.0,2022-05-31 11:25:13
96.0,2022-05-31 11:25:24
96.0,2022-05-31 11:25:36
97.0,2022-05-31 11:25:47
98.0,2022-05-31 11:25:57
100.0,2022-05-31 11:26:02
99.0,2022-05-31 11:26:12
101.0,2022-05-31 11:26:17
100.0,2022-05-31 11:26:22
103.0,2022-05-31 11:26:27
104.0,2022-05-31 11:26:32
107.0,2022-05-31 11:26:37
110.0,2022-05-31 11:26:42
109.0,2022-05-31 11:26:47
108.0,2022-05-31 11:26:52
104.0,2022-05-31 11:26:57
100.0,2022-05-31 11:27:02
101.0,2022-05-31 11:27:12
103.0,2022-05-31 11:27:17
105.0,2022-05-31 11:27:22
107.0,2022-05-31 11:27:27
108.0,2022-05-31 11:27:32
106.0,2022-05-31 11:27:37
104.0,2022-05-31 11:27:42
105.0,2022-05-31 11:27:47
104.0,2022-05-31 11:27:52
106.0,2022-05-31 11:27:57
105.0,2022-05-31 11:28:02
109.0,2022-05-31 11:28:07
112.0,2022-05-31 11:28:12
116.0,2022-05-31 11:28:17
115.0,2022-05-31 11:28:22
117.0,2022-05-31 11:28:27
115.0,2022-05-31 11:28:32
115.0,2022-05-31 11:28:45
115.0,2022-05-31 11:29:13
113.0,2022-05-31 11:29:28
112.0,2022-05-31 11:29:33
113.0,2022-05-31 11:29:38
111.0,2022-05-31 11:29:43
110.0,2022-05-31 11:29:48
111.0,2022-05-31 11:29:53
109.0,2022-05-31 11:29:58
110.0,2022-05-31 11:30:08
109.0,2022-05-31 11:30:20
110.0,2022-05-31 11:30:25
111.0,2022-05-31 11:30:51
111.0,2022-05-31 11:30:58
111.0,2022-05-31 11:31:08
111.0,2022-05-31 11:31:33
110.0,2022-05-31 11:31:58
110.0,2022-05-31 11:32:26
110.0,2022-05-31 11:32:34
110.0,2022-05-31 11:33:13
111.0,2022-05-31 11:33:36
112.0,2022-05-31 11:33:41
112.0,2022-05-31 11:33:56
112.0,2022-05-31 11:34:13
110.0,2022-05-31 11:34:23
110.0,2022-05-31 11:34:28
111.0,2022-05-31 11:34:33
110.0,2022-05-31 11:34:38
112.0,2022-05-31 11:34:49
111.0,2022-05-31 11:34:59
112.0,2022-05-31 11:35:04
111.0,2022-05-31 11:35:14
111.0,2022-05-31 11:35:23
111.0,2022-05-31 11:36:12
111.0,2022-05-31 11:36:22
111.0,2022-05-31 11:36:39
111.0,2022-05-31 11:36:53
111.0,2022-05-31 11:37:10
111.0,2022-05-31 11:37:18
110.0,2022-05-31 11:37:28
109.0,2022-05-31 11:37:38
110.0,2022-05-31 11:37:48
112.0,2022-05-31 11:37:53
111.0,2022-05-31 11:37:58
107.0,2022-05-31 11:38:12
107.0,2022-05-31 11:38:30
108.0,2022-05-31 11:38:40
109.0,2022-05-31 11:38:45
106.0,2022-05-31 11:38:50
109.0,2022-05-31 11:38:55
108.0,2022-05-31 11:39:00
107.0,2022-05-31 11:39:05
105.0,2022-05-31 11:39:11
106.0,2022-05-31 11:39:16
107.0,2022-05-31 11:39:26
106.0,2022-05-31 11:39:31
104.0,2022-05-31 11:39:36
108.0,2022-05-31 11:39:41
109.0,2022-05-31 11:39:46
111.0,2022-05-31 11:39:51
112.0,2022-05-31 11:40:01
109.0,2022-05-31 11:40:06
110.0,2022-05-31 11:40:11
112.0,2022-05-31 11:40:16
110.0,2022-05-31 11:40:31
108.0,2022-05-31 11:40:36
106.0,2022-05-31 11:40:41
108.0,2022-05-31 11:40:51
105.0,2022-05-31 11:41:01
106.0,2022-05-31 11:41:11
110.0,2022-05-31 11:41:21
112.0,2022-05-31 11:41:26
111.0,2022-05-31 11:41:31
108.0,2022-05-31 11:41:36
105.0,2022-05-31 11:41:41
106.0,2022-05-31 11:41:46
106.0,2022-05-31 11:41:55
106.0,2022-05-31 11:42:02
106.0,2022-05-31 11:42:09
106.0,2022-05-31 11:42:24
107.0,2022-05-31 11:42:29
109.0,2022-05-31 11:42:34
110.0,2022-05-31 11:42:39
111.0,2022-05-31 11:42:44
108.0,2022-05-31 11:42:49
111.0,2022-05-31 11:42:54
118.0,2022-05-31 11:42:59
110.0,2022-05-31 11:43:04
111.0,2022-05-31 11:43:09
111.0,2022-05-31 11:43:23
108.0,2022-05-31 11:43:33
112.0,2022-05-31 11:43:43
109.0,2022-05-31 11:43:53
108.0,2022-05-31 11:43:58
111.0,2022-05-31 11:44:03
108.0,2022-05-31 11:44:08
112.0,2022-05-31 11:44:13
108.0,2022-05-31 11:44:18
110.0,2022-05-31 11:44:23
107.0,2022-05-31 11:44:28
109.0,2022-05-31 11:44:33
118.0,2022-05-31 11:44:38
117.0,2022-05-31 11:44:43
121.0,2022-05-31 11:44:48
115.0,2022-05-31 11:44:53
112.0,2022-05-31 11:44:58
109.0,2022-05-31 11:45:03
112.0,2022-05-31 11:45:08
111.0,2022-05-31 11:45:13
109.0,2022-05-31 11:45:18
110.0,2022-05-31 11:45:23
111.0,2022-05-31 11:45:28
108.0,2022-05-31 11:45:38
107.0,2022-05-31 11:45:43
106.0,2022-05-31 11:45:48
100.0,2022-05-31 11:45:53
102.0,2022-05-31 11:45:58
100.0,2022-05-31 11:46:03
105.0,2022-05-31 11:46:08
107.0,2022-05-31 11:46:13
108.0,2022-05-31 11:46:18
109.0,2022-05-31 11:46:23
106.0,2022-05-31 11:46:28
105.0,2022-05-31 11:46:33
104.0,2022-05-31 11:46:38
102.0,2022-05-31 11:46:43
99.0,2022-05-31 11:46:48
103.0,2022-05-31 11:46:53
106.0,2022-05-31 11:46:58
105.0,2022-05-31 11:47:03
106.0,2022-05-31 11:47:18
106.0,2022-05-31 11:47:33
104.0,2022-05-31 11:47:38
102.0,2022-05-31 11:47:43
98.0,2022-05-31 11:47:48
93.0,2022-05-31 11:47:53
92.0,2022-05-31 11:48:03
91.0,2022-05-31 11:48:08
90.0,2022-05-31 11:48:13
91.0,2022-05-31 11:48:18
88.0,2022-05-31 11:48:23
87.0,2022-05-31 11:48:28
86.0,2022-05-31 11:48:38
87.0,2022-05-31 11:48:43
88.0,2022-05-31 11:48:48
87.0,2022-05-31 11:48:53
85.0,2022-05-31 11:48:58
84.0,2022-05-31 11:49:08
82.0,2022-05-31 11:49:13
80.0,2022-05-31 11:49:18
81.0,2022-05-31 11:49:23
86.0,2022-05-31 11:49:38
88.0,2022-05-31 11:49:48
80.0,2022-05-31 11:50:03
82.0,2022-05-31 11:50:08
79.0,2022-05-31 11:50:13
80.0,2022-05-31 11:50:18
82.0,2022-05-31 11:50:23
81.0,2022-05-31 11:50:28
82.0,2022-05-31 11:50:33
80.0,2022-05-31 11:50:43
80.0,2022-05-31 11:50:58
79.0,2022-05-31 11:51:08
80.0,2022-05-31 11:51:13
79.0,2022-05-31 11:51:18
82.0,2022-05-31 11:51:23
79.0,2022-05-31 11:51:28
78.0,2022-05-31 11:51:33
77.0,2022-05-31 11:51:38
76.0,2022-05-31 11:51:43
80.0,2022-05-31 11:51:48
81.0,2022-05-31 11:51:53
83.0,2022-05-31 11:51:58
85.0,2022-05-31 11:52:13
84.0,2022-05-31 11:52:18
87.0,2022-05-31 11:52:28
85.0,2022-05-31 11:52:33
87.0,2022-05-31 11:52:38
85.0,2022-05-31 11:52:43
86.0,2022-05-31 11:52:53
83.0,2022-05-31 11:52:58
84.0,2022-05-31 11:53:03
82.0,2022-05-31 11:53:08
78.0,2022-05-31 11:53:13
77.0,2022-05-31 11:53:18
73.0,2022-05-31 11:53:23
74.0,2022-05-31 11:53:33
74.0,2022-05-31 11:53:38
73.0,2022-05-31 11:53:43
75.0,2022-05-31 11:53:53
77.0,2022-05-31 11:53:58
79.0,2022-05-31 11:54:03
78.0,2022-05-31 11:54:13
75.0,2022-05-31 11:54:18
76.0,2022-05-31 11:54:28
74.0,2022-05-31 11:54:33
73.0,2022-05-31 11:54:38
72.0,2022-05-31 11:54:43
73.0,2022-05-31 11:54:48
78.0,2022-05-31 11:54:58
78.0,2022-05-31 11:55:13
77.0,2022-05-31 11:55:23
76.0,2022-05-31 11:55:28
77.0,2022-05-31 11:55:33
76.0,2022-05-31 11:55:43
74.0,2022-05-31 11:55:48
72.0,2022-05-31 11:55:53
73.0,2022-05-31 11:56:03
72.0,2022-05-31 11:56:08
73.0,2022-05-31 11:56:13
74.0,2022-05-31 11:56:18
72.0,2022-05-31 11:56:28
71.0,2022-05-31 11:56:33
73.0,2022-05-31 11:56:38
72.0,2022-05-31 11:56:48
75.0,2022-05-31 11:56:53
76.0,2022-05-31 11:57:03
80.0,2022-05-31 11:57:08
83.0,2022-05-31 11:57:13
85.0,2022-05-31 11:57:28
87.0,2022-05-31 11:57:38
83.0,2022-05-31 11:57:43
78.0,2022-05-31 11:57:53
77.0,2022-05-31 11:57:58
78.0,2022-05-31 11:58:03
77.0,2022-05-31 11:58:08
75.0,2022-05-31 11:58:18
77.0,2022-05-31 11:58:23
82.0,2022-05-31 11:58:28
82.0,2022-05-31 11:58:43
81.0,2022-05-31 11:58:48
80.0,2022-05-31 11:58:53
77.0,2022-05-31 11:59:08
79.0,2022-05-31 11:59:13
81.0,2022-05-31 11:59:18
86.0,2022-05-31 11:59:23
83.0,2022-05-31 11:59:28
79.0,2022-05-31 11:59:38
78.0,2022-05-31 11:59:43
77.0,2022-05-31 11:59:48
79.0,2022-05-31 11:59:53
85.0,2022-05-31 11:59:58
88.0,2022-05-31 12:00:08
89.0,2022-05-31 12:00:13
88.0,2022-05-31 12:00:18
85.0,2022-05-31 12:00:23
85.0,2022-05-31 12:00:38
88.0,2022-05-31 12:00:48
89.0,2022-05-31 12:00:58
87.0,2022-05-31 12:01:03
88.0,2022-05-31 12:01:08
87.0,2022-05-31 12:01:13
86.0,2022-05-31 12:01:18
79.0,2022-05-31 12:01:28
82.0,2022-05-31 12:01:33
85.0,2022-05-31 12:01:38
88.0,2022-05-31 12:01:43
93.0,2022-05-31 12:01:48
91.0,2022-05-31 12:01:53
89.0,2022-05-31 12:01:58
88.0,2022-05-31 12:02:03
87.0,2022-05-31 12:02:08
86.0,2022-05-31 12:02:13
85.0,2022-05-31 12:02:18
88.0,2022-05-31 12:02:23
86.0,2022-05-31 12:02:28
88.0,2022-05-31 12:02:33
81.0,2022-05-31 12:02:38
87.0,2022-05-31 12:02:43
83.0,2022-05-31 12:02:48
80.0,2022-05-31 12:02:53
81.0,2022-05-31 12:02:58
85.0,2022-05-31 12:03:03
86.0,2022-05-31 12:03:08
88.0,2022-05-31 12:03:13
87.0,2022-05-31 12:03:18
89.0,2022-05-31 12:03:23
87.0,2022-05-31 12:03:28
88.0,2022-05-31 12:03:33
83.0,2022-05-31 12:03:38
81.0,2022-05-31 12:03:43
80.0,2022-05-31 12:03:48
81.0,2022-05-31 12:03:58
83.0,2022-05-31 12:04:03
80.0,2022-05-31 12:04:13
81.0,2022-05-31 12:04:23
83.0,2022-05-31 12:04:28
85.0,2022-05-31 12:04:33
86.0,2022-05-31 12:04:38
87.0,2022-05-31 12:04:43
86.0,2022-05-31 12:04:48
89.0,2022-05-31 12:04:53
86.0,2022-05-31 12:04:58
89.0,2022-05-31 12:05:03
86.0,2022-05-31 12:05:08
89.0,2022-05-31 12:05:13
87.0,2022-05-31 12:05:23
86.0,2022-05-31 12:05:28
88.0,2022-05-31 12:05:33
87.0,2022-05-31 12:05:38
88.0,2022-05-31 12:05:43
89.0,2022-05-31 12:05:48
90.0,2022-05-31 12:05:53
88.0,2022-05-31 12:06:08
84.0,2022-05-31 12:06:13
84.0,2022-05-31 12:06:28
85.0,2022-05-31 12:06:33
86.0,2022-05-31 12:06:38
89.0,2022-05-31 12:06:43
88.0,2022-05-31 12:06:48
89.0,2022-05-31 12:06:53
86.0,2022-05-31 12:07:03
84.0,2022-05-31 12:07:08
85.0,2022-05-31 12:07:18
87.0,2022-05-31 12:07:23
86.0,2022-05-31 12:07:28
87.0,2022-05-31 12:07:33
88.0,2022-05-31 12:07:43
86.0,2022-05-31 12:07:53
84.0,2022-05-31 12:07:58
85.0,2022-05-31 12:08:03
87.0,2022-05-31 12:08:08
89.0,2022-05-31 12:08:13
92.0,2022-05-31 12:08:18
94.0,2022-05-31 12:08:23
93.0,2022-05-31 12:08:28
91.0,2022-05-31 12:08:33
92.0,2022-05-31 12:08:43
90.0,2022-05-31 12:08:48
91.0,2022-05-31 12:08:53
89.0,2022-05-31 12:08:58
88.0,2022-05-31 12:09:03
87.0,2022-05-31 12:09:08
90.0,2022-05-31 12:09:13
87.0,2022-05-31 12:09:18
86.0,2022-05-31 12:09:28
85.0,2022-05-31 12:09:33
83.0,2022-05-31 12:09:43
85.0,2022-05-31 12:09:53
87.0,2022-05-31 12:09:58
88.0,2022-05-31 12:10:03
89.0,2022-05-31 12:10:08
90.0,2022-05-31 12:10:13
89.0,2022-05-31 12:10:23
86.0,2022-05-31 12:10:28
85.0,2022-05-31 12:10:33
86.0,2022-05-31 12:10:38
85.0,2022-05-31 12:10:43
84.0,2022-05-31 12:10:48
85.0,2022-05-31 12:11:03
84.0,2022-05-31 12:11:08
85.0,2022-05-31 12:11:13
86.0,2022-05-31 12:11:18
87.0,2022-05-31 12:11:23
86.0,2022-05-31 12:11:33
84.0,2022-05-31 12:11:38
84.0,2022-05-31 12:11:43
85.0,2022-05-31 12:11:48
84.0,2022-05-31 12:11:53
82.0,2022-05-31 12:12:08
81.0,2022-05-31 12:12:13
77.0,2022-05-31 12:12:18
78.0,2022-05-31 12:12:23
79.0,2022-05-31 12:12:33
78.0,2022-05-31 12:12:38
78.0,2022-05-31 12:12:43
79.0,2022-05-31 12:12:48
80.0,2022-05-31 12:12:53
82.0,2022-05-31 12:12:58
83.0,2022-05-31 12:13:03
82.0,2022-05-31 12:13:08
86.0,2022-05-31 12:13:18
81.0,2022-05-31 12:13:23
80.0,2022-05-31 12:13:28
78.0,2022-05-31 12:13:33
80.0,2022-05-31 12:13:43
84.0,2022-05-31 12:13:48
83.0,2022-05-31 12:13:53
84.0,2022-05-31 12:13:58
86.0,2022-05-31 12:14:08
88.0,2022-05-31 12:14:13
91.0,2022-05-31 12:14:18
90.0,2022-05-31 12:14:23
90.0,2022-05-31 12:14:28
90.0,2022-05-31 12:14:38
89.0,2022-05-31 12:14:53
85.0,2022-05-31 12:15:03
86.0,2022-05-31 12:15:08
83.0,2022-05-31 12:15:13
84.0,2022-05-31 12:15:18
85.0,2022-05-31 12:15:23
86.0,2022-05-31 12:15:38
87.0,2022-05-31 12:15:43
84.0,2022-05-31 12:15:48
82.0,2022-05-31 12:15:53
81.0,2022-05-31 12:15:58
84.0,2022-05-31 12:16:03
86.0,2022-05-31 12:16:08
87.0,2022-05-31 12:16:13
83.0,2022-05-31 12:16:18
84.0,2022-05-31 12:16:23
79.0,2022-05-31 12:16:28
81.0,2022-05-31 12:16:33
85.0,2022-05-31 12:16:38
83.0,2022-05-31 12:16:43
81.0,2022-05-31 12:16:48
80.0,2022-05-31 12:16:53
81.0,2022-05-31 12:16:58
82.0,2022-05-31 12:17:08
80.0,2022-05-31 12:17:13
79.0,2022-05-31 12:17:23
78.0,2022-05-31 12:17:28
80.0,2022-05-31 12:17:33
81.0,2022-05-31 12:17:38
81.0,2022-05-31 12:17:43
80.0,2022-05-31 12:17:48
81.0,2022-05-31 12:18:03
79.0,2022-05-31 12:18:18
80.0,2022-05-31 12:18:23
78.0,2022-05-31 12:18:28
79.0,2022-05-31 12:18:33
80.0,2022-05-31 12:18:43
80.0,2022-05-31 12:18:53
80.0,2022-05-31 12:18:58
78.0,2022-05-31 12:19:08
77.0,2022-05-31 12:19:23
76.0,2022-05-31 12:19:28
79.0,2022-05-31 12:19:43
80.0,2022-05-31 12:19:48
82.0,2022-05-31 12:19:53
82.0,2022-05-31 12:20:12
82.0,2022-05-31 12:20:18
81.0,2022-05-31 12:20:28
80.0,2022-05-31 12:20:33
75.0,2022-05-31 12:20:38
73.0,2022-05-31 12:20:43
75.0,2022-05-31 12:20:48
76.0,2022-05-31 12:21:03
75.0,2022-05-31 12:21:08
74.0,2022-05-31 12:21:18
75.0,2022-05-31 12:21:23
76.0,2022-05-31 12:21:28
75.0,2022-05-31 12:21:33
76.0,2022-05-31 12:21:38
75.0,2022-05-31 12:21:48
72.0,2022-05-31 12:21:58
71.0,2022-05-31 12:22:03
68.0,2022-05-31 12:22:08
69.0,2022-05-31 12:22:13
67.0,2022-05-31 12:22:18
70.0,2022-05-31 12:22:23
73.0,2022-05-31 12:22:28
76.0,2022-05-31 12:22:33
79.0,2022-05-31 12:22:38
79.0,2022-05-31 12:22:53
78.0,2022-05-31 12:23:03
76.0,2022-05-31 12:23:08
78.0,2022-05-31 12:23:13
80.0,2022-05-31 12:23:18
79.0,2022-05-31 12:23:23
80.0,2022-05-31 12:23:28
79.0,2022-05-31 12:23:33
80.0,2022-05-31 12:23:38
81.0,2022-05-31 12:23:43
83.0,2022-05-31 12:23:48
80.0,2022-05-31 12:23:53
82.0,2022-05-31 12:23:58
79.0,2022-05-31 12:24:03
83.0,2022-05-31 12:24:08
